-0.0019469742163625925
ryoma,0.7090291696651119
doods,-0.6772651914547787
premed,-0.6772651914547787
adroit,-0.6772651914547787
storyare,-0.6772651914547787
canary,-1.5935559233289338
reminisce,-1.5935559233289338
miniplots,0.015881989105166593
buster,-1.38420569414706
geniuswell,-0.6772651914547787
plotâa,-0.6772651914547787
stupidity,1.625319901539267
harold,-0.24648227536232437
linhardtis,0.7090291696651119
seance,0.7090291696651119
complaintseven,-0.6772651914547787
gavroche,0.7090291696651119
haan,-0.6772651914547787
looksprinkled,-0.6772651914547787
baylisss,-0.6772651914547787
90sone,0.7090291696651119
chu,0.015881989105166593
carious,-0.6772651914547787
ep,-0.27180008334661426
mahal,0.421347097213331
aquawhite,0.7090291696651119
terkovskys,-1.082730299562943
lyonlisa,1.4021763502250573
hillspencer,1.4021763502250573
believableflynn,-0.6772651914547787
playssurprise,0.7090291696651119
pj,-0.5231145116275203
boldface,-0.6772651914547787
hellyawn,1.4021763502250573
listened,-0.24648227536232437
courting,-0.5437337988302562
evading,-1.082730299562943
branscombe,1.1144942777732763
ago,-0.09429644716599762
gunns,-0.6772651914547787
veronikatatyana,-0.6772651914547787
ripping,0.746769497647959
leslie,0.07304040294511509
curfew,0.015881989105166593
roadand,-0.6772651914547787
jagdip,-0.6772651914547787
dalton,-0.8595867482487334
soapish,0.015881989105166593
bannedit,0.7090291696651119
1970sshe,-0.6772651914547787
wherein,0.0804205102427378
serafin,1.1144942777732763
paydirt,1.4021763502250573
symphonic,0.7090291696651119
thayer,-0.6772651914547787
could,0.42675509512407955
goldurn,1.4021763502250573
aiken,-0.6772651914547787
squeakyclean,-1.082730299562943
congeniality,0.7090291696651119
giã¹,1.625319901539267
earnest,0.015881989105166593
jaclyn,0.421347097213331
colorless,-0.27180008334661426
ottos,-0.6772651914547787
lured,0.7090291696651119
talk,0.08332326990069931
sciencefictionfantasy,0.7090291696651119
generate,1.3791868320003584
everafter,-0.6772651914547787
unspeakable,-0.3895831190029978
liter,0.7090291696651119
explicitness,-1.082730299562943
shelly,0.21655268456731763
maynard,1.4021763502250573
2055,0.7090291696651119
benjiman,-0.6772651914547787
flown,-0.9004087427689885
madrasplayed,-0.6772651914547787
whale,0.0804205102427378
effectu,-0.6772651914547787
lindelof,-1.082730299562943
humma,1.1144942777732763
tmavomodrã½,-0.6772651914547787
qm,1.625319901539267
uncapable,-1.082730299562943
detectivelike,-0.6772651914547787
nosense,0.421347097213331
facilitywhich,0.7090291696651119
murdock,1.8076414583332217
zelenka,-0.6772651914547787
outburst,-0.9004087427689885
coolintelligentinnocence,-0.6772651914547787
passing,-0.2873042698825795
logand,-1.370412372014724
lightdamaged,0.7090291696651119
bun,1.2686449576005345
stanwyck,-1.876682179244854
kathryn,0.015881989105166593
grate,1.0455014062863248
poupard,0.7090291696651119
plush,0.7090291696651119
erothism,0.7090291696651119
submissive,-1.370412372014724
halfcompleted,-1.082730299562943
joseph,-0.458211625392094
fending,1.4021763502250573
angler,-0.6772651914547787
niccolo,-0.6772651914547787
truex,0.7090291696651119
doledrums,-0.6772651914547787
marched,0.421347097213331
scolas,-0.6772651914547787
entrepreneurial,-0.6772651914547787
perpetuating,0.5754977770405894
hearty,-0.6031572193010568
aimã©e,-1.2368809793902016
russellgiacomo,-0.6772651914547787
fleeting,0.3343357202237012
type,-0.05022136626594147
dethroned,-0.6772651914547787
tribeswomen,0.7090291696651119
2151,-0.6772651914547787
cage,0.027181544359099967
torturous,0.5267076128711573
muertos,-0.3895831190029978
exclusively,0.06033375167600046
cctv,0.015881989105166593
happenedhowever,-0.6772651914547787
carny,-1.082730299562943
jodies,-1.082730299562943
showingwhich,0.7090291696651119
hawaiianasian,1.1144942777732763
darent,0.7090291696651119
crapper,0.7090291696651119
hardley,-0.6772651914547787
meditates,-0.6772651914547787
kindgenerous,1.1144942777732763
dual,-0.1019010465512169
caped,-1.082730299562943
fostering,-0.6772651914547787
bewareits,0.7090291696651119
linney,0.2390255404193763
schoolbullies,-0.6772651914547787
blockbuster,0.23360547295003714
litter,0.7090291696651119
miho,0.7090291696651119
drain,0.19820354589912115
koltai,-0.6772651914547787
iteven,1.1144942777732763
accursed,1.1144942777732763
debra,-0.9004087427689885
pothus,1.4021763502250573
extramarital,-0.9649472639065596
miniscule,-0.20726156220904318
donwhat,0.7090291696651119
tauted,-0.6772651914547787
compliance,-1.370412372014724
toola,1.4021763502250573
hyperkinetic,-0.27180008334661426
speedman,0.7090291696651119
zeleznice,0.7090291696651119
excowboy,1.625319901539267
moviesfirst,-0.6772651914547787
fiza,-0.6772651914547787
humanness,-1.082730299562943
bullet,0.829392851914987
vicky,-0.6772651914547787
jackman,-0.6031572193010568
pilot,-0.053711302694028615
conclude,1.1144942777732763
drule,-0.6772651914547787
mcneely,1.1144942777732763
whaley,0.9321727209793216
charsmatic,0.7090291696651119
danzig,-0.6772651914547787
saturates,-0.6772651914547787
sweetlooking,-0.6772651914547787
randall,-1.1880908152207694
sidesplittingly,-1.370412372014724
beinhart,0.7090291696651119
scarcely,0.421347097213331
bradfields,-0.6772651914547787
unassured,0.30356406155694754
stuffthe,-0.6772651914547787
âtruth,-0.6772651914547787
simonlike,-0.6772651914547787
raisuli,-2.3820132836932038
blotto,0.7090291696651119
interchange,0.421347097213331
karamchand,-1.082730299562943
deprivedand,0.7090291696651119
wiped,0.084874860592118
warthog,-1.082730299562943
saved,0.5708788311842947
thenit,-0.6772651914547787
generousity,0.7090291696651119
finely,-1.5527339288086786
glacier,-0.8314158712820371
